text,label,category,style,source,platform,persona
"Mình vừa gửi mail mời đồng nghiệp đi trưa, hy vọng ai đó đồng cảm với mình vì áp lực công việc này. 👍",ham,work_study,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
"Bạn kia bảo làm việc phải có phương pháp, còn mình thì cứ ship nhanh mãi thôi. 😂",ham,work_study,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
"Nhớ hôm trước gặp bạn ở quán pizza, đồ ăn ngon nhưng phục vụ chậm chạp quá, may mà food delivery nhanh hơn nhiều.",ham,work_study,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
"Thôi bỏ mẹ, công ty tăng deadline liên tục như thế này làm gì có thời gian nghỉ trưa, chỉ ship nhanh mãi thôi.",ham,work_study,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
"Thời tiết hôm nay thật là buôn, muốn uống trà sữa mà ra đường lạnh quá. 😭",ham,casual_chat,generated,ollama,"Zalo Message (Nhắn tin với gia đình, đồng nghiệp)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Cái trời này làm gì có ai thích đi đâu cả, chỉ muốn ở nhà nhâm nhi ly trà sữa nóng.",ham,casual_chat,generated,ollama,"Zalo Message (Nhắn tin với gia đình, đồng nghiệp)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Mấy bạn kia lại rủ đi ăn trưa, thời tiết như thế này thì ngại quá.",ham,casual_chat,generated,ollama,"Zalo Message (Nhắn tin với gia đình, đồng nghiệp)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Thời tiết hôm nay thật là cua, không dám ra đường vì sợ lạnh.",ham,casual_chat,generated,ollama,"Zalo Message (Nhắn tin với gia đình, đồng nghiệp)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Ngắm quán trà sữa ngon lành bên kia phố mà không dám vào, trời lạnh quá. 😅",ham,casual_chat,generated,ollama,"Zalo Message (Nhắn tin với gia đình, đồng nghiệp)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Ai chịu nổi cái thời tiết này nhỉ, chỉ muốn uống ly trà sữa nóng hổi ở nhà.",ham,casual_chat,generated,ollama,"Zalo Message (Nhắn tin với gia đình, đồng nghiệp)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
Thấy quán trà sữa mới mở ở góc đường kinh doanh sôi nổi quá. Mình tính qua thử xem thế nào. 🤔,ham,q_and_a,generated,ollama,"Forum Discussion (Voz, TinhTe - hỏi đáp công nghệ, chuyện đời sống)","Người dùng mạng xã hội gen Z (dùng nhiều teencode, đùa cợt, bắt trend hài hước)"
"Nói đến chuyện sửa xe, em thì thích uống trà sữa hơn là tìm nơi sửa chữa xe đạp. 😭",ham,q_and_a,generated,ollama,"Forum Discussion (Voz, TinhTe - hỏi đáp công nghệ, chuyện đời sống)","Người dùng mạng xã hội gen Z (dùng nhiều teencode, đùa cợt, bắt trend hài hước)"
Chỗ nào sửa xe mà còn bán trà sữa luôn chắc khách quen phải đông nghẹt nè! 🙏,ham,q_and_a,generated,ollama,"Forum Discussion (Voz, TinhTe - hỏi đáp công nghệ, chuyện đời sống)","Người dùng mạng xã hội gen Z (dùng nhiều teencode, đùa cợt, bắt trend hài hước)"
Có ai biết chỗ sửa xe và quán trà sữa đều tốt không? Mình đang cần tìm cả hai cùng một lúc mà.,ham,q_and_a,generated,ollama,"Forum Discussion (Voz, TinhTe - hỏi đáp công nghệ, chuyện đời sống)","Người dùng mạng xã hội gen Z (dùng nhiều teencode, đùa cợt, bắt trend hài hước)"
"Chạy deadline rồi mà sếp vẫn giao thêm nhiệm vụ, giờ chỉ muốn uống ly trà sữa giải nhiệt.",ham,work_study,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
Sếp nó hứa chiều nay đi ăn trưa nhưng kéo dài deadline suốt làm tôi chán nản.,ham,work_study,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
"Deadline dồn dập quá cơ, hôm nào cũng phải làm đến khuya mới xong, ai mà rảnh nhỉ.",ham,work_study,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
Mỗi lần chạy deadline là chắc chắn trà sữa sẽ xuất hiện ở bàn làm việc của tôi.,ham,work_study,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
"Công ty này toàn đổ deadline vào cuối tuần, giờ muốn đi đâu mua gì cũng không được.",ham,work_study,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
"Cuối tuần rồi mà nhà con nít quá, mẹ muốn rủ bạn bè đi phim, ai thích cùng đi không?",ham,casual_chat,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Mẹ bỉm sữa bình thường (hỏi kinh nghiệm nuôi con, nấu ăn, mua sắm)"
"Phim mới ra cuối tuần nay hay quá, nhìn trailer đã muốn xem rồi.",ham,casual_chat,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Mẹ bỉm sữa bình thường (hỏi kinh nghiệm nuôi con, nấu ăn, mua sắm)"
"Đang cân nhắc xem cuối tuần này đi coi phim gì, có ai biết đâu?",ham,casual_chat,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Mẹ bỉm sữa bình thường (hỏi kinh nghiệm nuôi con, nấu ăn, mua sắm)"
"Cuối tuần vừa rồi dẫn con đi chơi, bé đòi xem phim nên giờ mẹ đang lùng tìm phim hay. 😭",ham,casual_chat,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Mẹ bỉm sữa bình thường (hỏi kinh nghiệm nuôi con, nấu ăn, mua sắm)"
"Phim mới ra cuối tuần nay mẹ không rành lắm, ai muốn đi cùng thì gợi ý cho mẹ nhé.",ham,casual_chat,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Mẹ bỉm sữa bình thường (hỏi kinh nghiệm nuôi con, nấu ăn, mua sắm)"
"Thế nào thì mua Xiaomi là ngon rồi, pin bền và giá còn rẻ nữa. 😭",ham,q_and_a,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Người dùng mạng xã hội gen Z (dùng nhiều teencode, đùa cợt, bắt trend hài hước)"
iPhone mới ra chắc cũng rất ngon nhưng m k biết nó có đáng để chờ đợi hay không.,ham,q_and_a,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Người dùng mạng xã hội gen Z (dùng nhiều teencode, đùa cợt, bắt trend hài hước)"
Mình đã quyết định mua Oppo vì giá tốt và camera đẹp quá. Bạn nghĩ sao?,ham,q_and_a,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Người dùng mạng xã hội gen Z (dùng nhiều teencode, đùa cợt, bắt trend hài hước)"
"Nhìn hình ảnh trên mạng thấy OnePlus 9R cũng ngon lắm, mọi người bảo thế nhỉ?",ham,q_and_a,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Người dùng mạng xã hội gen Z (dùng nhiều teencode, đùa cợt, bắt trend hài hước)"
"Có ai dùng Realme 8 chưa, mình thấy review nói nó rất ngon luôn.",ham,q_and_a,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Người dùng mạng xã hội gen Z (dùng nhiều teencode, đùa cợt, bắt trend hài hước)"
Nếu chọn OnePlus 10T thì chắc chắn là ngon nghê!,ham,q_and_a,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Người dùng mạng xã hội gen Z (dùng nhiều teencode, đùa cợt, bắt trend hài hước)"
"Cuối tuần rồi, ai có gợi ý chỗ ăn ngon không? 😂",ham,casual_chat,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Mấy bạn review phim mới ra luôn đi, đang rảnh quá.",ham,casual_chat,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Các quán cà phê cuối tuần đông ghê, tìm chỗ yên tĩnh khó quá.",ham,casual_chat,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Phim hành động này hay thật, hôm nay xem đã.",ham,casual_chat,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Trailer vừa ra, mớí xem xong, hồi hộp quá.",ham,casual_chat,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
Bàn luận phim hay nhưng cuối tuần nên ăn gì nhỉ?,ham,casual_chat,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
Ai biết quán cà phê nào view đẹp cuối tuần giới thiệu với.,ham,casual_chat,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Chất vải ok nhưng thiết kế thì quá chán, đến deadline rồi mà vẫn còn đang cân nhắc có nên mua không.",ham,genuine_review,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Từ ngày mặc chiếc này cứ thấy body nó te tua luôn, ai bảo đồ đẹp là phải hợp với người cơ?",ham,genuine_review,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Cài đặt size to hơn tí đã đỡ nhiều, may mà kịp đưa về đổi trước deadline.",ham,genuine_review,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Giá cả ok nhưng kiểu dáng thì thất vọng, mới mặc 1 tuần đã muốn bán lại rồi.",ham,genuine_review,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Đi giày thể thao xong quay qua mặc quần áo này thấy quá clashing, đến deadline vẫn chưa chịu nổi.",ham,genuine_review,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Thiết kế đẹp nhưng chất vải thật sự kém, chừng nào không làm được deadline mới mua thử. 🥲",ham,genuine_review,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Giờ đang cân nhắc nhiều ý kiến khác nhau, sợ rằng tới deadline rồi mà vẫn chưa quyết định được.",ham,genuine_review,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Quần áo mua từ deadline trước giờ vẫn còn xài tốt, lần này hy vọng cũng như vậy.",ham,genuine_review,generated,ollama,"Tiktok Comment (Bình luận video giải trí, review đồ ăn)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Chỗ sửa xe tốt rồi mà bạn, OT cũng ok lắm luôn! Giá cả phải chăng và nhân viên nhiệt tình.",ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Xe của tôi chạy chập chờn quá, bác nào biết thì chỉ mình với, OT có cách khắc phục không?",ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
Bây giờ đi chỗ nào sửa xe uy tín vậy các bác? Mình đang cần OT tư vấn cho.,ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
OT chuyên về gì thế bạn? Xe máy hay ô tô hả?,ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Xe của tôi bị kẹt máy, ai biết OT có dịch vụ cứu hộ không? Rất gấp! 😭",ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Các bác ơi, xe của mình thường xuyên bị tắt máy đột ngột, OT tư vấn giúp với.",ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Chỗ sửa xe OT đã rồi, giá cả phải chăng và nhân viên nhiệt tình nữa. Bạn nào cần giới thiệu luôn.",ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Xe của em vừa kẹt máy, ai biết OT có dịch vụ cứu hộ không? Rất gấp! 😭",ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Thanh niên mê công nghệ (hỏi đáp về build PC, review code, fix bug)"
"Quán mới khai trương này đồ ăn ngon nhưng học phí vặt quá, chả đáng. Đưa bạn thân mà nó đòi thêm phí dịch vụ nữa.",ham,genuine_review,generated,ollama,"Forum Discussion (Voz, TinhTe - hỏi đáp công nghệ, chuyện đời sống)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Đến quán này hôm trước, thức ăn tươi và đẹp mắt, chỉ là giá hơi cao cho khu vực này.",ham,genuine_review,generated,ollama,"Forum Discussion (Voz, TinhTe - hỏi đáp công nghệ, chuyện đời sống)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Có ai thử món phở bò chưa? Mềm mềm, nước dùng đúng vị nhưng học phí vặt thật sự không cần thiết.",ham,genuine_review,generated,ollama,"Forum Discussion (Voz, TinhTe - hỏi đáp công nghệ, chuyện đời sống)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Quán mới mở này đồ ăn ngon, chỗ ngồi nhiều nhưng học phí quá mắc so với thực đơn.",ham,genuine_review,generated,ollama,"Forum Discussion (Voz, TinhTe - hỏi đáp công nghệ, chuyện đời sống)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
Rất tiếc vì hôm qua gọi thêm món xôi nhưng phải tính phí. Sẽ cân nhắc lần tới.,ham,genuine_review,generated,ollama,"Forum Discussion (Voz, TinhTe - hỏi đáp công nghệ, chuyện đời sống)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Nghe bạn giới thiệu quán này thì mò đến thử, thức ăn vừa tầm nhưng học phí hơi lố.",ham,genuine_review,generated,ollama,"Forum Discussion (Voz, TinhTe - hỏi đáp công nghệ, chuyện đời sống)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Quán mới này có đồ ăn ngon, giá cả hợp lí nhưng sao luôn tính phí dịch vụ? Đánh tráo khách à. 😍",ham,genuine_review,generated,ollama,"Forum Discussion (Voz, TinhTe - hỏi đáp công nghệ, chuyện đời sống)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
Mình thích chỗ ngồi quầy bar nhưng học phí cho phần đó cũng đắt. Có ai biết cách giảm không?,ham,genuine_review,generated,ollama,"Forum Discussion (Voz, TinhTe - hỏi đáp công nghệ, chuyện đời sống)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Đồ ăn ở đây ok, chỉ là nếu không tính học phí thì tuyệt vời hơn nhiều.",ham,genuine_review,generated,ollama,"Forum Discussion (Voz, TinhTe - hỏi đáp công nghệ, chuyện đời sống)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Chỗ này phim ngon quá, cảnh đẹp, diễn viên nhập vai. Mình thích nhất là phân đoạn cuối, tình tiết căng thẳng ghê.",ham,genuine_review,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
"Phim này hay thật, nhiều cảnh hành động mãn nhãn, xem vừa xong vẫn thấy hồi hộp. 🙏",ham,genuine_review,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
"Mình thích phim này, đặc biệt là tình tiết gay cấn ở cuối, kịch bản hay quá. 🤔",ham,genuine_review,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
"Phim này có nhiều phân cảnh hài hước, diễn viên nhí diễn cũng ngon. Con bé đóng vai chính dễ thương ghê.",ham,genuine_review,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
"Lâu rồi mới đi xem phim hay như thế này, mọi người nên xem nhé, không hối tiếc đâu.",ham,genuine_review,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
"Cảnh đấu võ trong phim khá đẹp mắt, nhưng diễn xuất của nhân vật phản diện hơi nhạt.",ham,genuine_review,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
"Mình thích bộ phim này lắm, nhất là những phân cảnh hành động, kịch bản cũng sáng tạo. 🤔",ham,genuine_review,generated,ollama,"SMS (Nhắn tin cá nhân, báo bận, hẹn hò)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
"Em cảm thấy phim này OT quá, diễn xuất của các diễn viên thực sự kém cỏi.",ham,genuine_review,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"OT thì phim này không đáng xem đâu, nội dung quá nhạt nhẽo, không có gì nổi bật.",ham,genuine_review,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Đi coi OT luôn, nhưng em chỉ thích cảnh quay và bối cảnh hơn là câu chuyện. 🤔",ham,genuine_review,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Cảnh quay OT đẹp lung linh mà, nhưng tình tiết thì nhàm chán thật.",ham,genuine_review,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Phim OT này lồng tiếng hay quá, diễn xuất của các diễn viên không được thuyết phục.",ham,genuine_review,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
Có ai đồng ý với em về OT này k? Em cảm thấy phim không đáng xem chút nào.,ham,genuine_review,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"OT có cảnh quay đẹp nhưng nhân vật không hợp lý, làm em cảm thấy thất vọng.",ham,genuine_review,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Phim OT này nói chung là bình thường, k quá tệ cũng chẳng tuyệt vời.",ham,genuine_review,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Chỗ sửa xe ở đây giá quá rẻ nhưng hiệu quả thì chưa ổn lắm, có chỗ nào tốt hơn không mọi người?",ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
"Xe của em bị hụp ga liên tục, đi tìm hiểu rồi thấy chỗ này giá rẻ quá nên thử xem sao.",ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
"Đã nhiều lần đưa xe ra chỗ sửa xe kia rồi, giá quá rẻ nhưng chất lượng kém quá, lần sau phải cân nhắc kỹ.",ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
"Thích lắm mấy bạn rành về xe, có ai biết chỗ nào uy tín mà giá cả cũng phải chăng không?",ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
"Chỗ sửa xe này giá rẻ thật nhưng hiệu quả thì chưa cao, cần tìm hiểu kĩ nữa.",ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
"Đang băn khoăn giữa nhiều chỗ sửa xe, đa số đều giá rẻ và chất lượng trung bình.",ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
"Chỗ đó giá rẻ nhưng chất lượng không ổn định, có chỗ khác uy tín hơn không?",ham,q_and_a,generated,ollama,"Youtube Comment (Bàn luận âm nhạc, vlog, hướng dẫn học tập)",Người mua hàng kỹ tính (review chi tiết khen/chê sản phẩm chân thực)
Bài viết của bạn bè về thủ tục hành chính thật vất vả luôn :(,ham,q_and_a,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
"Mưa lớn làm đường sá ngập lụt, đi làm muộn mất cả giờ đồng hồ mới đến sở 😭",ham,q_and_a,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
"Chịu khó hỏi thăm mãi mới tìm hiểu được quy trình, may quá còn có người hướng dẫn tận tình 🙏 😂",ham,q_and_a,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
"Sếp bảo phải hoàn thành trước hạn, mà thủ tục cứ rối rắm như vậy làm sao mà xong sớm dc chứ 😫",ham,q_and_a,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
"Họp nhóm đến 10 giờ tối vẫn chưa chấm dứt, đúng là áp lực không thể chịu nổi :(",ham,q_and_a,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
Nhìn thấy các đồng nghiệp đi ăn trưa bên ngoài còn đói me le mà tôi cũng thèm quá cơ 🍽️,ham,q_and_a,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Dân văn phòng (chia sẻ áp lực công việc, rủ đi ăn trưa, than thở deadline)"
"Nay thi bài to nên phải thức khuya làm OT đến 12h mới xong, may mà đt mua đc mấy ngày rồi còn pin dồi dào :D",ham,q_and_a,generated,ollama,Shopee/Lazada Review (Đánh giá chất lượng thật sau khi mua),"Sinh viên/Học sinh (hỏi bài, than vãn thi cử, bàn chuyện idol)"
"Các bạn ở lớp kia rủ đi chơi idol, nhưng mình đang lăn tăn chưa biết mua máy nào tốt quá.",ham,q_and_a,generated,ollama,Shopee/Lazada Review (Đánh giá chất lượng thật sau khi mua),"Sinh viên/Học sinh (hỏi bài, than vãn thi cử, bàn chuyện idol)"
"Điện thoại này sạc nhanh quá, chỉ 30 phút đã đầy hơn phân nửa pin rồi! Cứ OT mãi cũng đỡ lo hết.",ham,q_and_a,generated,ollama,Shopee/Lazada Review (Đánh giá chất lượng thật sau khi mua),"Sinh viên/Học sinh (hỏi bài, than vãn thi cử, bàn chuyện idol)"
"Thấy bạn khen điện thoại của anh kia đẹp quá, mình cũng muốn sắm một cái chất lượng.",ham,q_and_a,generated,ollama,Shopee/Lazada Review (Đánh giá chất lượng thật sau khi mua),"Sinh viên/Học sinh (hỏi bài, than vãn thi cử, bàn chuyện idol)"
"Hai hôm nay làm OT liên tục, giờ mới rảnh mà đi mua sắm thì tiếc tiền quá.",ham,q_and_a,generated,ollama,Shopee/Lazada Review (Đánh giá chất lượng thật sau khi mua),"Sinh viên/Học sinh (hỏi bài, than vãn thi cử, bàn chuyện idol)"
"Lụm xụm việc nhiều quá, chán thật! Chất vải nhà này có món ăn ngon lắm luôn, thử đi cho đỡ áp lực.",ham,work_study,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
"Chỗ này phục vụ nhanh thiệt, nhưng hơi tấp nập, ngồi chờ tí mới vào được. 😭",ham,work_study,generated,ollama,"Facebook Comment (Bài đăng của bạn bè, group cộng đồng)","Người yêu thích du lịch/ẩm thực (hỏi địa điểm, chia sẻ cảm nhận quán ăn)"
